Wavelength [nm],Solar spectral irradiance [W/m\sp2\ep/nm]
184.05,0.002183
184.1,0.00211101
184.15,0.00206184
184.2,0.00204395
184.25,0.00206056
184.3,0.00209354
184.35,0.00211759
184.4,0.00211849
184.45,0.00209825
184.5,0.00206092
184.55,0.00201397
184.6,0.00196088
184.65,0.00190525
184.7,0.00185664
184.75,0.00183351
184.8,0.00184582
184.85,0.00189119
184.9,0.00194461
184.95,0.00198055
185,0.00198893
185.05,0.00197226
185.1,0.0019369
185.15,0.00190923
185.2,0.00191644
185.25,0.0019782
185.3,0.00208848
185.35,0.00223099
185.4,0.00238369
185.45,0.00251964
185.5,0.0026175
185.55,0.00266354
185.6,0.00266269
185.65,0.00262585
185.7,0.00256714
185.75,0.00250267
185.8,0.00244771
185.85,0.00240893
185.9,0.00238718
185.95,0.00238252
186,0.0023966
186.05,0.00242549
186.1,0.00246215
186.15,0.00250243
186.2,0.00254509
186.25,0.00258199
186.3,0.00260289
186.35,0.00259309
186.4,0.00255741
186.45,0.0025149
186.5,0.00249098
186.55,0.00249898
186.6,0.00254638
186.65,0.00263808
186.7,0.00275942
186.75,0.00287857
186.8,0.00296961
186.85,0.00303142
186.9,0.00307723
186.95,0.0031155
187,0.00314605
187.05,0.00316118
187.1,0.00316136
187.15,0.00314934
187.2,0.00312965
187.25,0.00310591
187.3,0.00308653
187.35,0.00307903
187.4,0.0030803
187.45,0.00308117
187.5,0.00307207
187.55,0.00305237
187.6,0.0030272
187.65,0.00300455
187.7,0.00298377
187.75,0.00296418
187.8,0.00294143
187.85,0.00291361
187.9,0.00288329
187.95,0.00285401
188,0.00283491
188.05,0.00282848
188.1,0.00284192
188.15,0.0028845
188.2,0.00296764
188.25,0.00308126
188.3,0.003196
188.35,0.00327924
188.4,0.00332356
188.45,0.00334442
188.5,0.00335644
188.55,0.00335822
188.6,0.00334871
188.65,0.00332824
188.7,0.00330288
188.75,0.0032852
188.8,0.00328196
188.85,0.00329901
188.9,0.00334211
188.95,0.00340513
189,0.00348044
189.05,0.00355674
189.1,0.00362275
189.15,0.0036681
189.2,0.00368803
189.25,0.00367977
189.3,0.0036554
189.35,0.00363195
189.4,0.00361588
189.45,0.0035988
189.5,0.00357703
189.55,0.00354966
189.6,0.00351483
189.65,0.00346648
189.7,0.00340577
189.75,0.00333647
189.8,0.00326992
189.85,0.0032224
189.9,0.00321055
189.95,0.00323531
190,0.00327935
190.05,0.00331916
190.1,0.00335203
190.15,0.0033959
190.2,0.00346977
190.25,0.00356819
190.3,0.00366776
190.35,0.003746
190.4,0.00379564
190.45,0.00381623
190.5,0.00381009
190.55,0.00379479
190.6,0.00378796
190.65,0.00380448
190.7,0.00384679
190.75,0.0039085
190.8,0.00397856
190.85,0.00403396
190.9,0.00404527
190.95,0.00401161
191,0.00395389
191.05,0.00389282
191.1,0.00384865
191.15,0.00383501
191.2,0.00385605
191.25,0.00390763
191.3,0.00397791
191.35,0.00405283
191.4,0.00412666
191.45,0.00420169
191.5,0.00427594
191.55,0.00432654
191.6,0.0043292
191.65,0.00427835
191.7,0.00420275
191.75,0.00413724
191.8,0.00410861
191.85,0.00412767
191.9,0.00419717
191.95,0.00430467
192,0.00442511
192.05,0.00453289
192.1,0.00460768
192.15,0.00463189
192.2,0.0046048
192.25,0.00454676
192.3,0.00448191
192.35,0.00443152
192.4,0.00439462
192.45,0.00436155
192.5,0.00433521
192.55,0.00431551
192.6,0.00430458
192.65,0.00430285
192.7,0.00430612
192.75,0.00430354
192.8,0.00427687
192.85,0.00419865
192.9,0.00404943
192.95,0.00383815
193,0.00359588
193.05,0.00335779
193.1,0.00315777
193.15,0.00302291
193.2,0.00296706
193.25,0.00297418
193.3,0.00301262
193.35,0.00304834
193.4,0.00305432
193.45,0.00301478
193.5,0.00293636
193.55,0.00286109
193.6,0.00283753
193.65,0.00290366
193.7,0.00307321
193.75,0.00334473
193.8,0.0036891
193.85,0.00404778
193.9,0.0043651
193.95,0.00461971
194,0.00482678
194.05,0.00502408
194.1,0.00521778
194.15,0.00540349
194.2,0.00557334
194.25,0.00569873
194.3,0.00575078
194.35,0.0057216
194.4,0.00562959
194.45,0.0055118
194.5,0.00540746
194.55,0.00534303
194.6,0.00533717
194.65,0.00539431
194.7,0.00550019
194.75,0.00563684
194.8,0.00576915
194.85,0.00585178
194.9,0.00584978
194.95,0.0057641
195,0.00561251
195.05,0.00542338
195.1,0.00524168
195.15,0.00511482
195.2,0.00506036
195.25,0.00507517
195.3,0.00515221
195.35,0.00526624
195.4,0.0053798
195.45,0.00545902
195.5,0.00549063
195.55,0.00549078
195.6,0.00549025
195.65,0.00549587
195.7,0.0055039
195.75,0.00551255
195.8,0.00552787
195.85,0.00556371
195.9,0.00562001
195.95,0.00566542
196,0.00566444
196.05,0.00560346
196.1,0.00551238
196.15,0.00542628
196.2,0.00537498
196.25,0.00537444
196.3,0.00543633
196.35,0.00555762
196.4,0.00572208
196.45,0.00591301
196.5,0.00611336
196.55,0.00630243
196.6,0.00646381
196.65,0.00659017
196.7,0.00668836
196.75,0.00675645
196.8,0.00678765
196.85,0.0067761
196.9,0.00672352
196.95,0.00663913
197,0.00653703
197.05,0.00642965
197.1,0.00634007
197.15,0.00628174
197.2,0.0062556
197.25,0.00624089
197.3,0.00621395
197.35,0.00616686
197.4,0.0061138
197.45,0.00606213
197.5,0.00601621
197.55,0.0059794
197.6,0.00595035
197.65,0.00592934
197.7,0.00592035
197.75,0.00592322
197.8,0.00593214
197.85,0.00594127
197.9,0.00595904
197.95,0.00601207
198,0.00612612
198.05,0.00628465
198.1,0.00643479
198.15,0.00652951
198.2,0.00655988
198.25,0.00654893
198.3,0.00652195
198.35,0.00648149
198.4,0.00641714
198.45,0.00633053
198.5,0.00622241
198.55,0.00609162
198.6,0.00594442
198.65,0.00580443
198.7,0.00570937
198.75,0.0056748
198.8,0.00569102
198.85,0.00574358
198.9,0.00581518
198.95,0.0058997
199,0.00599176
199.05,0.00609819
199.1,0.0062376
199.15,0.00641922
199.2,0.00661938
199.25,0.00679432
199.3,0.00691207
199.35,0.00696574
199.4,0.00696769
199.45,0.00692497
199.5,0.0068513
199.55,0.00675887
199.6,0.00667137
199.65,0.00661154
199.7,0.00659823
199.75,0.00663019
199.8,0.0066836
199.85,0.00672647
199.9,0.00675416
199.95,0.00677017
200,0.00678089
200.05,0.00680262
200.1,0.00683484
200.15,0.00688593
200.2,0.00696389
200.25,0.00702818
200.3,0.00707683
200.35,0.00710132
200.4,0.00709023
200.45,0.00707385
200.5,0.00711325
200.55,0.00722501
200.6,0.00734779
200.65,0.00742047
200.7,0.00743952
200.75,0.00744274
200.8,0.00746813
200.85,0.00751738
200.9,0.00758959
200.95,0.00767612
201,0.00772309
201.05,0.007688
201.1,0.00759654
201.15,0.00755627
201.2,0.00764768
201.25,0.00780693
201.3,0.00792901
201.35,0.00796596
201.4,0.00792594
201.45,0.00786022
201.5,0.00780961
201.55,0.00778595
201.6,0.0078011
201.65,0.00786279
201.7,0.00796973
201.75,0.00810823
201.8,0.00822771
201.85,0.00826936
201.9,0.00823807
201.95,0.00818912
202,0.00815332
202.05,0.00811989
202.1,0.00806925
202.15,0.00798758
202.2,0.00789694
202.25,0.0078816
202.3,0.00798809
202.35,0.00812724
202.4,0.00817211
202.45,0.00805461
202.5,0.00781219
202.55,0.00755857
202.6,0.00736024
202.65,0.00730951
202.7,0.00751258
202.75,0.00787379
202.8,0.008187
202.85,0.00836706
202.9,0.00843379
202.95,0.0084566
203,0.00852405
203.05,0.00867634
203.1,0.00888026
203.15,0.00904129
203.2,0.00909256
203.25,0.0090491
203.3,0.00891351
203.35,0.00871711
203.4,0.00858997
203.45,0.00860709
203.5,0.00874564
203.55,0.00898011
203.6,0.00925699
203.65,0.00947719
203.7,0.0095912
203.75,0.00962945
203.8,0.00961558
203.85,0.00953125
203.9,0.0093899
203.95,0.00926454
204,0.00923172
204.05,0.00932504
204.1,0.00950747
204.15,0.00972223
204.2,0.00993568
204.25,0.01008644
204.3,0.01011765
204.35,0.01004614
204.4,0.0099287
204.45,0.0098359
204.5,0.00984763
204.55,0.00998741
204.6,0.01019376
204.65,0.01035313
204.7,0.01036356
204.75,0.0102564
204.8,0.01016909
204.85,0.01019413
204.9,0.01029641
204.95,0.01037989
205,0.01043993
205.05,0.01050931
205.1,0.01057122
205.15,0.0106112
205.2,0.01063366
205.25,0.01064685
205.3,0.01065561
205.35,0.01063421
205.4,0.01054506
205.45,0.01038517
205.5,0.01018481
205.55,0.01000439
205.6,0.00992588
205.65,0.00999997
205.7,0.01015448
205.75,0.01022147
205.8,0.01013561
205.85,0.01004031
205.9,0.01007576
205.95,0.01023533
206,0.01041863
206.05,0.01050764
206.1,0.01046692
206.15,0.01031303
206.2,0.01012798
206.25,0.01007433
206.3,0.01021554
206.35,0.0104287
206.4,0.01058755
206.45,0.01069453
206.5,0.01077364
206.55,0.01079026
206.6,0.01076547
206.65,0.01080739
206.7,0.01094275
206.75,0.01107925
206.8,0.01115167
206.85,0.01117096
206.9,0.01118375
206.95,0.01122479
207,0.01131142
207.05,0.0114625
207.1,0.01162626
207.15,0.01173113
207.2,0.01178683
207.25,0.01185679
207.3,0.01198691
207.35,0.01213056
207.4,0.01223455
207.45,0.01231624
207.5,0.01239643
207.55,0.01249926
207.6,0.01261563
207.65,0.01271574
207.7,0.01280411
207.75,0.01283029
207.8,0.01277487
207.85,0.01273016
207.9,0.01276403
207.95,0.01287838
208,0.01300562
208.05,0.01304035
208.1,0.01298523
208.15,0.01293664
208.2,0.01293302
208.25,0.01293951
208.3,0.0130112
208.35,0.01319651
208.4,0.01333253
208.45,0.01337213
208.5,0.01352447
208.55,0.01392979
208.6,0.01452024
208.65,0.01510994
208.7,0.0155076
208.75,0.01574854
208.8,0.01614551
208.85,0.01666799
208.9,0.0168813
208.95,0.01671547
209,0.01655299
209.05,0.01665807
209.1,0.01700629
209.15,0.01751462
209.2,0.01813654
209.25,0.01902468
209.3,0.02011689
209.35,0.02069142
209.4,0.02036546
209.45,0.01983769
209.5,0.01995914
209.55,0.02083017
209.6,0.02187492
209.65,0.02250664
209.7,0.02283013
209.75,0.02332033
209.8,0.02403508
209.85,0.0244382
209.9,0.0241562
209.95,0.02345286
210,0.02285785
210.05,0.0230637
210.1,0.02443164
210.15,0.02642908
210.2,0.02801293
210.25,0.02806859
210.3,0.02642221
210.35,0.02457315
210.4,0.02411478
210.45,0.02546823
210.5,0.02801159
210.55,0.03030314
210.6,0.03132779
210.65,0.03119885
210.7,0.03060398
210.75,0.03003047
210.8,0.02912624
210.85,0.02765156
210.9,0.02616748
210.95,0.02536729
211,0.02548609
211.05,0.02639132
211.1,0.02812933
211.15,0.03065002
211.2,0.03311717
211.25,0.03434357
211.3,0.03390971
211.35,0.03253748
211.4,0.03128014
211.45,0.03047021
211.5,0.03006992
211.55,0.03070835
211.6,0.03286562
211.65,0.0355825
211.7,0.03750049
211.75,0.03809841
211.8,0.03739262
211.85,0.03603071
211.9,0.03530695
211.95,0.03611942
212,0.03818682
212.05,0.03969582
212.1,0.03902858
212.15,0.03673312
212.2,0.03405473
212.25,0.03157333
212.3,0.02923341
212.35,0.02679921
212.4,0.02464743
212.45,0.02344973
212.5,0.02363546
212.55,0.02503393
212.6,0.02703957
212.65,0.02915935
212.7,0.03071136
212.75,0.0313364
212.8,0.03142989
212.85,0.03131321
212.9,0.03100663
212.95,0.03013716
213,0.02861322
213.05,0.02720915
213.1,0.02672075
213.15,0.02731385
213.2,0.02819178
213.25,0.02861436
213.3,0.02891744
213.35,0.02945966
213.4,0.02977513
213.45,0.02942856
213.5,0.02884267
213.55,0.02882677
213.6,0.02978319
213.65,0.03147869
213.7,0.03349812
213.75,0.03495835
213.8,0.03448941
213.85,0.03237309
213.9,0.03064962
213.95,0.03058615
214,0.03231964
214.05,0.03561522
214.1,0.03946641
214.15,0.04232362
214.2,0.04333775
214.25,0.04312599
214.3,0.04290616
214.35,0.0430866
214.4,0.04325131
214.45,0.0426765
214.5,0.04119682
214.55,0.03943546
214.6,0.03789502
214.65,0.03690441
214.7,0.03657024
214.75,0.0367482
214.8,0.03739578
214.85,0.03838998
214.9,0.03941617
214.95,0.04008765
215,0.03998574
215.05,0.03869075
215.1,0.03640652
215.15,0.03466166
215.2,0.03461846
215.25,0.03559286
215.3,0.0369933
215.35,0.03867203
215.4,0.03968914
215.45,0.039359
215.5,0.03803333
215.55,0.03643003
215.6,0.03483017
215.65,0.03320458
215.7,0.03161296
215.75,0.02986452
215.8,0.02816962
215.85,0.02725432
215.9,0.02722363
215.95,0.02792543
216,0.02950347
216.05,0.03189962
216.1,0.03430784
216.15,0.03553344
216.2,0.0353094
216.25,0.03460344
216.3,0.03428715
216.35,0.0342546
216.4,0.03389044
216.45,0.03312264
216.5,0.03233054
216.55,0.03125389
216.6,0.02931852
216.65,0.02691664
216.7,0.02535243
216.75,0.02528308
216.8,0.02628822
216.85,0.02766974
216.9,0.02851512
216.95,0.02841093
217,0.02835156
217.05,0.02940007
217.1,0.03115374
217.15,0.03254955
217.2,0.03351789
217.25,0.03448867
217.3,0.03497701
217.35,0.03443952
217.4,0.03341801
217.45,0.03251031
217.5,0.03185924
217.55,0.03203671
217.6,0.03326307
217.65,0.03464725
217.7,0.03539352
217.75,0.03518194
217.8,0.03444803
217.85,0.03465645
217.9,0.03671446
217.95,0.04032626
218,0.04432832
218.05,0.04715871
218.1,0.04851898
218.15,0.0494011
218.2,0.05041831
218.25,0.05144449
218.3,0.05169452
218.35,0.0504086
218.4,0.04790443
218.45,0.04566076
218.5,0.04534961
218.55,0.04666098
218.6,0.04740128
218.65,0.04588042
218.7,0.04262245
218.75,0.04010516
218.8,0.04018461
218.85,0.042047
218.9,0.04335686
218.95,0.0434309
219,0.04360613
219.05,0.04445274
219.1,0.0449817
219.15,0.04459706
219.2,0.0440267
219.25,0.04484695
219.3,0.04788197
219.35,0.05135416
219.4,0.05280462
219.45,0.05197172
219.5,0.04969033
219.55,0.0464742
219.6,0.04380852
219.65,0.04320648
219.7,0.04464578
219.75,0.04762347
219.8,0.05110411
219.85,0.05380492
219.9,0.05500644
219.95,0.05430928
220,0.05193046
220.05,0.04884577
220.1,0.04609809
220.15,0.04509567
220.2,0.04713271
220.25,0.05113155
220.3,0.0546236
220.35,0.05689296
220.4,0.05786204
220.45,0.05712586
220.5,0.05561079
220.55,0.05436242
220.6,0.05300871
220.65,0.05065743
220.7,0.04766145
220.75,0.04505606
220.8,0.04263848
220.85,0.04038341
220.9,0.03928161
220.95,0.03905597
221,0.03798018
221.05,0.03527273
221.1,0.03226104
221.15,0.03069112
221.2,0.03105881
221.25,0.03332618
221.3,0.03687932
221.35,0.03978338
221.4,0.04073281
221.45,0.04060021
221.5,0.04054322
221.55,0.04015873
221.6,0.03843022
221.65,0.03566551
221.7,0.033205
221.75,0.03209854
221.8,0.03250402
221.85,0.03397412
221.9,0.03666355
221.95,0.0403714
222,0.04358138
222.05,0.04549128
222.1,0.04671173
222.15,0.04790265
222.2,0.04863607
222.25,0.04827553
222.3,0.04731538
222.35,0.04690886
222.4,0.04759874
222.45,0.04856042
222.5,0.04891799
222.55,0.04893514
222.6,0.04895388
222.65,0.04864072
222.7,0.0480406
222.75,0.04786136
222.8,0.04871498
222.85,0.05063051
222.9,0.05272478
222.95,0.05392672
223,0.0539034
223.05,0.05304254
223.1,0.05223525
223.15,0.05265444
223.2,0.05517515
223.25,0.05983153
223.3,0.06525499
223.35,0.06929282
223.4,0.07097362
223.45,0.07084421
223.5,0.07033064
223.55,0.07052926
223.6,0.07090829
223.65,0.07037666
223.7,0.06866579
223.75,0.06618263
223.8,0.06358399
223.85,0.06163046
223.9,0.06137749
223.95,0.06306461
224,0.06462535
224.05,0.06413778
224.1,0.06194846
224.15,0.05936908
224.2,0.05756837
224.25,0.05655909
224.3,0.05549631
224.35,0.05417707
224.4,0.05317418
224.45,0.05293905
224.5,0.05359626
224.55,0.05533036
224.6,0.05750782
224.65,0.05895268
224.7,0.0599267
224.75,0.06118059
224.8,0.06201221
224.85,0.06103697
224.9,0.05831561
224.95,0.05561992
225,0.05421476
225.05,0.05367622
225.1,0.05300131
225.15,0.05240273
225.2,0.05279775
225.25,0.05370384
225.3,0.05345658
225.35,0.05153733
225.4,0.04948412
225.45,0.04910202
225.5,0.04988154
225.55,0.04971718
225.6,0.04827248
225.65,0.04696454
225.7,0.04689087
225.75,0.04766477
225.8,0.04796859
225.85,0.04764701
225.9,0.04744259
225.95,0.04668014
226,0.04441598
226.05,0.04172402
226.1,0.04043503
226.15,0.04093008
226.2,0.04193169
226.25,0.0422527
226.3,0.04139317
226.35,0.0395414
226.4,0.0375766
226.45,0.03593666
226.5,0.03438582
226.55,0.03289944
226.6,0.03189635
226.65,0.03143986
226.7,0.03103257
226.75,0.03040595
226.8,0.02980936
226.85,0.02934262
226.9,0.02886818
226.95,0.02845626
227,0.02822447
227.05,0.02818302
227.1,0.02831339
227.15,0.02866308
227.2,0.02923704
227.25,0.03001106
227.3,0.0308467
227.35,0.03140399
227.4,0.0316805
227.45,0.03218098
227.5,0.03309344
227.55,0.03394254
227.6,0.03446823
227.65,0.03525324
227.7,0.03684203
227.75,0.03864915
227.8,0.0400461
227.85,0.04118609
227.9,0.0421825
227.95,0.04289064
228,0.04334997
228.05,0.04427875
228.1,0.04646486
228.15,0.04932635
228.2,0.05162622
228.25,0.05280787
228.3,0.05231871
228.35,0.05058223
228.4,0.04960628
228.45,0.05032859
228.5,0.05205698
228.55,0.05342833
228.6,0.05285036
228.65,0.0503447
228.7,0.04748044
228.75,0.04546642
228.8,0.04531528
228.85,0.04691307
228.9,0.04827398
228.95,0.04785058
229,0.0459929
229.05,0.04414569
229.1,0.04315178
229.15,0.04299744
229.2,0.04334709
229.25,0.04373144
229.3,0.04404911
229.35,0.04428835
229.4,0.04436262
229.45,0.04432349
229.5,0.0445256
229.55,0.04541559
229.6,0.04638099
229.65,0.04565588
229.7,0.04258202
229.75,0.03913049
229.8,0.03724344
229.85,0.03697434
229.9,0.03772707
229.95,0.03878916
230,0.03964474
230.05,0.04025008
230.1,0.04105625
230.15,0.04249693
230.2,0.04420336
230.25,0.04524054
230.3,0.04480905
230.35,0.04377847
230.4,0.04410073
230.45,0.04601614
230.5,0.04873709
230.55,0.05216271
230.6,0.05576675
230.65,0.05814259
230.7,0.05846711
230.75,0.05711832
230.8,0.05520253
230.85,0.05342445
230.9,0.05142783
230.95,0.04887755
231,0.04630146
231.05,0.04421257
231.1,0.04238139
231.15,0.04061668
231.2,0.03938808
231.25,0.03885017
231.3,0.0385792
231.35,0.03862874
231.4,0.03968232
231.45,0.04231509
231.5,0.0457614
231.55,0.04838874
231.6,0.04932684
231.65,0.04880835
231.7,0.04790334
231.75,0.04753013
231.8,0.04792481
231.85,0.04875382
231.9,0.04901786
231.95,0.04777642
232,0.04527771
232.05,0.04295392
232.1,0.04212342
232.15,0.04271391
232.2,0.04410629
232.25,0.04712662
232.3,0.05222846
232.35,0.0572329
232.4,0.05989356
232.45,0.05967647
232.5,0.05657632
232.55,0.05139604
232.6,0.04645895
232.65,0.04342814
232.7,0.04218995
232.75,0.04218677
232.8,0.04316626
232.85,0.0452016
232.9,0.04757576
232.95,0.04893758
233,0.04884591
233.05,0.04761848
233.1,0.04550464
233.15,0.04281762
233.2,0.04026501
233.25,0.03839684
233.3,0.03724906
233.35,0.03705181
233.4,0.03815132
233.45,0.03989975
233.5,0.04150556
233.55,0.04313763
233.6,0.04441386
233.65,0.04388882
233.7,0.04131236
233.75,0.03797173
233.8,0.0347833
233.85,0.03248968
233.9,0.03169385
233.95,0.03201759
234,0.03288936
234.05,0.03408369
234.1,0.03540339
234.15,0.03646323
234.2,0.03689815
234.25,0.03627235
234.3,0.03420358
234.35,0.03132086
234.4,0.0288516
234.45,0.02759923
234.5,0.02771961
234.55,0.02861252
234.6,0.02956715
234.65,0.03055299
234.7,0.03162057
234.75,0.0322493
234.8,0.0321586
234.85,0.03198705
234.9,0.03293444
234.95,0.03567615
235,0.03903648
235.05,0.04154333
235.1,0.04315477
235.15,0.04443675
235.2,0.04609315
235.25,0.04821819
235.3,0.05008214
235.35,0.05079541
235.4,0.05010681
235.45,0.0487372
235.5,0.04742742
235.55,0.04705107
235.6,0.04845595
235.65,0.05097003
235.7,0.05284742
235.75,0.05337397
235.8,0.05269084
235.85,0.05070876
235.9,0.04744933
235.95,0.04357894
236,0.0403252
236.05,0.03861842
236.1,0.03863541
236.15,0.03974782
236.2,0.04119668
236.25,0.04301987
236.3,0.04508732
236.35,0.0461757
236.4,0.04552369
236.45,0.04345336
236.5,0.04106265
236.55,0.03980756
236.6,0.03975158
236.65,0.039929
236.7,0.03984901
236.75,0.03984272
236.8,0.04040767
236.85,0.04131451
236.9,0.04247685
236.95,0.0441625
237,0.0459764
237.05,0.04751721
237.1,0.04897759
237.15,0.05058187
237.2,0.05192426
237.25,0.05197729
237.3,0.04994537
237.35,0.04607669
237.4,0.0422977
237.45,0.04047989
237.5,0.04048965
237.55,0.0414268
237.6,0.04300591
237.65,0.04510623
237.7,0.04729792
237.75,0.04875236
237.8,0.04817562
237.85,0.04534551
237.9,0.04189813
237.95,0.03923166
238,0.03739105
238.05,0.03590247
238.1,0.03427883
238.15,0.03238494
238.2,0.0305106
238.25,0.02912203
238.3,0.02854817
238.35,0.02885599
238.4,0.03004456
238.45,0.03205336
238.5,0.03443697
238.55,0.03674453
238.6,0.03890718
238.65,0.04056795
238.7,0.04131706
238.75,0.04102336
238.8,0.03968153
238.85,0.03760668
238.9,0.03582128
238.95,0.03579953
239,0.03792522
239.05,0.04126583
239.1,0.0446992
239.15,0.04696648
239.2,0.04750846
239.25,0.04728677
239.3,0.04705802
239.35,0.04659482
239.4,0.04539917
239.45,0.04324024
239.5,0.04032961
239.55,0.03708131
239.6,0.03458358
239.65,0.03391411
239.7,0.0348657
239.75,0.03655842
239.8,0.03806082
239.85,0.03852844
239.9,0.03780718
239.95,0.03653454
240,0.03599092
240.05,0.03703941
240.1,0.03876889
240.15,0.0399825
240.2,0.04031124
240.25,0.03985669
240.3,0.03909781
240.35,0.03826685
240.4,0.03701712
240.45,0.03487238
240.5,0.03236995
240.55,0.03081451
240.6,0.03056392
240.65,0.03088548
240.7,0.03117505
240.75,0.03160684
240.8,0.03274295
240.85,0.03455041
240.9,0.03620534
240.95,0.03700133
241,0.03678514
241.05,0.03543894
241.1,0.03334742
241.15,0.0320916
241.2,0.03263397
241.25,0.03422293
241.3,0.03568094
241.35,0.03659957
241.4,0.0378239
241.45,0.03991707
241.5,0.04231348
241.55,0.04457621
241.6,0.04669821
241.65,0.04885204
241.7,0.05090437
241.75,0.05256197
241.8,0.05410048
241.85,0.05599896
241.9,0.05813303
241.95,0.05988717
242,0.06131198
242.05,0.06303283
242.1,0.06499255
242.15,0.06673809
242.2,0.06825424
242.25,0.06928929
242.3,0.06895928
242.35,0.06713562
242.4,0.06503855
242.45,0.06388638
242.5,0.06382756
242.55,0.06458947
242.6,0.06622854
242.65,0.06865873
242.7,0.07114401
242.75,0.07243425
242.8,0.07171175
242.85,0.06935611
242.9,0.06685336
242.95,0.06554356
243,0.06560771
243.05,0.06651652
243.1,0.06733021
243.15,0.06715534
243.2,0.06578164
243.25,0.06365477
243.3,0.06168233
243.35,0.06079806
243.4,0.060967
243.45,0.06084307
243.5,0.05942862
243.55,0.0575809
243.6,0.05681153
243.65,0.05733249
243.7,0.05852848
243.75,0.06014479
243.8,0.06168951
243.85,0.06220326
243.9,0.06124349
243.95,0.05947537
244,0.05813941
244.05,0.05820472
244.1,0.05975175
244.15,0.06199866
244.2,0.06396073
244.25,0.06496257
244.3,0.0647813
244.35,0.06342701
244.4,0.06132679
244.45,0.05963535
244.5,0.05893618
244.55,0.05862525
244.6,0.05813259
244.65,0.0571838
244.7,0.0558275
244.75,0.05427352
244.8,0.05250319
